Land-River Segment,FIPS,County,Tributary Basin,Major Basin,Source Sector,"Total N, 1985 (lb.)","Total N, 2007 (lb.)","Total N, 2009 (lb.)","Total N, 2010 (lb.)","Total N, 2011 (lb.)","Total N, 2012 (lb.)","Total N, 2013 (lb.)","Total N, 2014 (lb.)","Total N, 2015 (lb.)","Total N, 2016 (lb)","Total N Target, 2017 (lb.)",Total N Target 2025 (lb.)
A24510WM0_3964_0000,24510,BALTIMORE CITY,Patapsco/Back,Western Shore of Chesapeake Bay,Wastewater,0,279256.8125,496025.5,504371.5938,487840.4063,606145.625,412687.6875,539632.3125,504495.6875,584600.125,198410.2,
A24510WM1_3910_0001,24510,BALTIMORE CITY,Patapsco/Back,Western Shore of Chesapeake Bay,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0
A24510WM1_3910_0001,24510,BALTIMORE CITY,Patapsco/Back,Western Shore of Chesapeake Bay,Forest,4012.041748,2892.129799,2762.688194,2874.268508,2850.471207,2689.234635,705.0295715,3214.085938,2963.49173,2983.132324,2777.135748,2786.76745
A24510WM1_3910_0001,24510,BALTIMORE CITY,Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,565.1364136,268.5718079,268.5718079,268.5718079,268.5718079,268.5718079,268.5718079,268.5718079,268.5718079,268.5718079,268.5718077,268.5718076
A24510WM1_3910_0001,24510,BALTIMORE CITY,Patapsco/Back,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24510WM1_3910_0001,24510,BALTIMORE CITY,Patapsco/Back,Western Shore of Chesapeake Bay,Stormwater,230276.2691,177653.632,173097.0409,170379.092,167184.9632,167497.8699,176052.7813,163440.25,165705.4988,165382.2292,144067.074,124713.7627
A24510WM1_3910_0001,24510,BALTIMORE CITY,Patapsco/Back,Western Shore of Chesapeake Bay,Wastewater,4012.767701,5533.401123,5533.401123,1741.800049,1741.800049,1741.800049,1599.104004,1599.104004,1599.104004,2461.687012,2559.083017,576.2042791
A24510WM3_4060_0001,24510,BALTIMORE CITY,Patapsco/Back,Western Shore of Chesapeake Bay,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0
A24510WM3_4060_0001,24510,BALTIMORE CITY,Patapsco/Back,Western Shore of Chesapeake Bay,Forest,57.90777731,51.69890773,48.98097432,52.5527184,52.5336411,51.75418377,14.05594807,43.39736176,46.62237072,46.61691952,49.26480223,49.45402084
A24510WM3_4060_0001,24510,BALTIMORE CITY,Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,563.1511841,267.6282959,267.6282959,267.6282959,267.6282959,267.6282959,267.6282959,267.6282959,267.6282959,267.6282959,267.6283255,267.6283453
A24510WM3_4060_0001,24510,BALTIMORE CITY,Patapsco/Back,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24510WM3_4060_0001,24510,BALTIMORE CITY,Patapsco/Back,Western Shore of Chesapeake Bay,Stormwater,9646.580384,8216.571226,7240.51001,7037.849997,6895.057401,7652.895019,7871.416992,7677.494873,7651.849121,7649.537109,5937.522104,5068.863501
A24510WM3_4060_0001,24510,BALTIMORE CITY,Patapsco/Back,Western Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
B24001PU1_3580_3780,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Agriculture,1431.3913,547.7974196,475.9435053,489.4230969,470.2973142,425.2930505,360.2759233,617.7042313,610.2297745,586.3269758,484.1841009,489.6778313
B24001PU1_3580_3780,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Forest,1954.887848,1694.227501,1684.531617,1685.463791,1689.527443,1686.307847,1753.601174,1690.049112,1680.934921,1713.661846,1703.936247,1716.872667
B24001PU1_3580_3780,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
B24001PU1_3580_3780,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Septic,95.51299286,92.37110901,92.96047974,92.96083832,92.96103668,92.96086121,48.48577118,37.6252594,25.47669029,20.75491905,81.36359693,73.63234172
B24001PU1_3580_3780,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Stormwater,1026.255222,925.9729099,926.2422084,909.7093086,901.7591515,930.0829162,689.2732849,684.0784913,669.9726105,670.9341125,848.4486683,796.5863083
B24001PU1_3580_3780,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Wastewater,126.6780014,412.1473007,412.1473007,387.3896103,394.8502045,394.8502045,345.3322907,345.3322907,345.3322906,345.3322906,339.0847608,290.3764009
B24001PU1_3850_4190,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Agriculture,14.47837824,5.654642645,4.667172461,4.804184201,4.634763746,4.225888842,3.628238983,6.23577182,6.015060835,5.770538613,4.782234097,4.858941855
B24001PU1_3850_4190,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Forest,31.34988642,27.13117635,26.99865067,27.02839756,27.05695808,27.04217589,27.39226794,26.46930277,26.31970832,26.81652665,27.31025664,27.51799395
B24001PU1_3850_4190,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0.369370311,0.172301993,0.172301993,0.172301993,0.172301993,0.172301993,0.172301993,0.172301993,0.172301993,0.172301993,0.172302008,0.172302018
B24001PU1_3850_4190,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Septic,0,0.512296677,0.512081921,0.512081921,0.508881271,0.502482295,0.736187696,0.543852627,0.523666978,0.510026693,0.448199331,0.405610937
B24001PU1_3850_4190,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Stormwater,5.647593282,4.941867054,4.915822506,4.830089882,4.883979074,4.895445525,3.881044746,3.846822321,3.763765335,3.76603359,4.484614688,4.19714281
B24001PU1_3850_4190,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Wastewater,0,7.717275143,7.696858883,6.905924797,6.905924797,6.905924797,5.324947834,5.324947834,5.324947834,5.324947834,5.358989945,3.800410653
B24001PU1_3940_3970,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Agriculture,8010.914795,3128.215445,2583.420763,2657.323371,2567.079412,2334.106954,1992.638693,3432.135468,3329.242577,3192.75322,2645.765705,2687.329
B24001PU1_3940_3970,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Forest,15883.2799,13803.51966,13730.61651,13760.16968,13785.49823,13766.20837,14020.79663,13516.75151,13522.95143,13948.8804,13889.66869,13995.70348
B24001PU1_3940_3970,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Septic,286.7101135,234.4593048,230.3433075,228.334198,227.3296967,225.991806,309.5578003,309.9848022,309.2633057,308.3969116,200.6531411,180.8596969
B24001PU1_3940_3970,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Stormwater,20761.87563,15598.6852,15502.38802,15287.92527,15294.43147,15364.72978,14536.95665,14398.90173,14113.77161,13248.33102,14350.81411,13583.09817
B24001PU1_3940_3970,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Wastewater,3846.649954,7394.261109,5258.909058,5901.804078,4482.096069,4218.533874,2604.824585,2821.933655,2776.327881,2807.832886,4320.939923,3695.627167
B24001PU2_3140_3680,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Agriculture,810.4385706,316.4682934,266.3641596,272.9017618,262.5086056,239.5106955,205.661129,352.0351143,340.1318817,326.438014,271.1860952,274.4007189
B24001PU2_3140_3680,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Forest,1701.653976,1477.522232,1470.332688,1472.814461,1475.220101,1474.114128,1492.88234,1440.900194,1435.659915,1462.929813,1487.339427,1498.677253
B24001PU2_3140_3680,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Non-Tidal Atm,36.32664108,16.94548035,16.94548035,16.94548035,16.94548035,16.94548035,16.94548035,16.94548035,16.94548035,16.94548035,16.94547924,16.9454785
B24001PU2_3140_3680,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Septic,56.85263824,49.69900131,48.54911041,47.79629135,47.41991043,47.04389191,75.4274826,72.89800262,74.51325226,74.46987152,42.13485117,37.85867835
B24001PU2_3140_3680,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Stormwater,899.4675484,743.1116807,738.5612957,714.874115,713.7988739,716.8934784,684.8929635,686.6891708,648.6748981,648.4026127,666.8360134,619.0191586
B24001PU2_3140_3680,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
B24001PU3_3680_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Agriculture,20402.51958,7967.04155,6579.539918,6767.652828,6530.213112,5955.761873,5041.330373,8698.288849,8476.518105,8129.075287,6738.300856,6844.141482
B24001PU3_3680_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Forest,34641.71924,30144.42993,29995.22058,30030.49768,30076.30799,30051.61511,31106.72119,29993.78833,29862.94227,30518.53357,30341.51716,30572.38155
B24001PU3_3680_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Non-Tidal Atm,79.36723328,37.02283859,37.02283859,37.02283859,37.02283859,37.02283859,37.02283859,37.02283859,37.02283859,37.02283859,37.02283921,37.02283962
B24001PU3_3680_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Septic,1104.947021,1038.602051,1030.271973,1026.32605,1023.958984,1021.59198,1660.678955,1545.141968,1527.348022,1522.159058,899.8688026,812.9333557
B24001PU3_3680_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Stormwater,25453.46551,20234.25976,20083.2079,19764.21754,19775.84001,19918.87953,16248.41781,16255.16257,15928.00514,15518.18853,18450.48496,17362.00299
B24001PU3_3680_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Wastewater,14768.02875,14768.72889,14768.75991,14768.75991,14566.58999,14566.58999,14554.89083,14554.89083,14554.89082,14554.89082,16153.18366,17076.13283
B24001PU4_3890_3990,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Agriculture,22.54262336,8.585282961,7.442499965,7.65033026,7.416745981,6.691813322,5.836135623,9.898378134,9.538348436,9.17192702,7.584320014,7.678866714
B24001PU4_3890_3990,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Forest,154.6195335,131.9026928,131.1421704,131.2916603,131.4193702,131.2426266,139.4049878,135.1175105,134.2216947,136.6659763,132.6556096,133.6645691
B24001PU4_3890_3990,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
B24001PU4_3890_3990,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Septic,33.1776619,24.88323975,24.57670021,24.42863083,24.20656967,23.98459053,23.69062996,19.97797012,20.01851082,19.90382004,21.44037801,19.34949655
B24001PU4_3890_3990,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Stormwater,53.46285582,39.73902941,39.14922809,38.90880156,38.86978388,38.78615094,8.598407983,8.561444997,8.425805092,8.455146074,35.99949942,33.89968031
B24001PU4_3890_3990,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Wastewater,266.9325867,266.9325867,266.9325867,266.9325867,444.7803955,444.7803955,444.7803955,444.7803955,444.7803955,444.7803955,283.3613688,294.3138902
B24001PU4_3970_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Agriculture,22349.58705,8727.312402,7345.273683,7525.925571,7252.954868,6604.918555,5671.540947,9708.26593,9379.379372,9002.551361,7478.577395,7567.446536
B24001PU4_3970_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Forest,35922.17798,31373.18103,31228.9718,31271.9795,31344.92261,31294.24842,31818.84131,30701.01651,30562.32438,31155.45947,31589.74643,31830.26285
B24001PU4_3970_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Non-Tidal Atm,1771.597046,826.4058228,826.4058228,826.4058228,826.4058228,826.4058228,826.4058228,826.4058228,826.4058228,826.4058228,826.405803,826.4057898
B24001PU4_3970_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Septic,1058.079956,982.7858887,968.1132813,960.0183716,954.4785156,949.7352295,1226.416992,1144.297974,1138.922974,1135.368042,843.9519155,761.1776716
B24001PU4_3970_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Stormwater,21459.0828,17555.46712,17449.28535,17048.15278,17035.44782,17268.84192,15708.33889,15609.09261,15263.1756,15242.87558,15864.79335,14808.46535
B24001PU4_3970_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Wastewater,52567.96167,29786.37768,22770.79956,25159.42456,19635.45423,20625.82922,25762.15564,23982.51599,17194.73083,17299.54724,24196.85813,25147.56384
B24001PU4_4440_3970,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Agriculture,51.95525741,20.30469272,16.79543182,17.23670797,16.59792508,15.16715865,13.03129265,22.37151217,21.53718445,20.69358045,17.15736971,17.39866163
B24001PU4_4440_3970,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Forest,241.3993264,198.4162665,196.3979234,196.2492666,196.0734482,195.4446221,217.0485439,210.2409597,209.3213978,213.1985025,198.6536284,200.1574317
B24001PU4_4440_3970,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Non-Tidal Atm,26.61848068,12.41685963,12.41685963,12.41685963,12.41685963,12.41685963,12.41685963,12.41685963,12.41685963,12.41685963,12.4168591,12.41685874
B24001PU4_4440_3970,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Septic,4.126863003,4.029014111,4.0273242,4.0273242,4.0273242,4.027340889,4.0277071,3.451242924,3.347867012,3.441510916,3.524912903,3.189972038
B24001PU4_4440_3970,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Stormwater,279.9319916,268.2168265,267.8527431,260.7201939,261.2164764,266.6951599,181.8237572,180.3441009,176.5433884,176.7484169,244.302167,228.601783
B24001PU4_4440_3970,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Wastewater,4180.839904,1674.908019,1423.193055,1380.37201,1174.349091,1349.703156,1168.648895,1210.612091,8599.114044,1063.281525,2055.92278,2477.742597
B24021PM1_3510_4000,24021,FREDERICK,Upper Potomac,Potomac River Basin,Agriculture,122905.7584,87825.80468,81942.82767,79404.72208,75752.05431,76782.28695,70626.82514,68549.34232,64437.7974,63061.34885,77377.85256,74334.53581
B24021PM1_3510_4000,24021,FREDERICK,Upper Potomac,Potomac River Basin,Forest,31168.09839,28107.66235,27774.24182,27961.62073,28101.99219,28205.52454,28509.65442,28846.11252,29109.28912,28879.32993,28130.08645,28367.31621
B24021PM1_3510_4000,24021,FREDERICK,Upper Potomac,Potomac River Basin,Non-Tidal Atm,158.3636017,87.14730072,87.14730072,87.14730072,87.14730072,87.14730072,87.14730072,87.14730072,87.14730072,87.14730072,87.14730259,87.14730384
B24021PM1_3510_4000,24021,FREDERICK,Upper Potomac,Potomac River Basin,Septic,3249.833008,4294.006836,4356.221191,4388.733887,4423.35791,4458.661133,4681.448242,3987.183105,3980.604004,3980.584961,3828.702153,3477.022794
B24021PM1_3510_4000,24021,FREDERICK,Upper Potomac,Potomac River Basin,Stormwater,18050.55493,19154.1471,18971.02423,18791.93439,18861.276,19082.18762,17104.84584,17186.52659,17274.828,17361.78038,18171.98421,17639.29086
B24021PM1_3510_4000,24021,FREDERICK,Upper Potomac,Potomac River Basin,Wastewater,2355.739014,5244.490824,3700.68809,3365.821879,2046.462992,1817.228983,2091.607488,2447.735662,1876.423528,2446.748601,2355.995187,1459.533252
B24021PM1_4000_4290,24021,FREDERICK,Upper Potomac,Potomac River Basin,Agriculture,396424.8503,281205.8289,256796.0999,247562.4002,237613.5775,241671.6981,221933.0783,214753.4059,202505.5664,197593.0327,241244.3735,230876.556
B24021PM1_4000_4290,24021,FREDERICK,Upper Potomac,Potomac River Basin,Forest,25925.24023,25343.10315,25730.93945,26164.41175,26631.94739,26976.04517,26234.60181,29099.75003,29505.22888,29430.85956,26065.35317,26288.29565
B24021PM1_4000_4290,24021,FREDERICK,Upper Potomac,Potomac River Basin,Non-Tidal Atm,453.2363892,249.4154968,249.4154968,249.4154968,249.4154968,249.4154968,249.4154968,249.4154968,249.4154968,249.4154968,249.4154977,249.4154983
B24021PM1_4000_4290,24021,FREDERICK,Upper Potomac,Potomac River Basin,Septic,7635.753906,9189.886719,9228.235352,9251.105469,9284.433594,9320.393555,8802.996094,7774.292969,7748.924805,7735.928223,8088.882336,7329.313658
B24021PM1_4000_4290,24021,FREDERICK,Upper Potomac,Potomac River Basin,Stormwater,59467.04712,62732.87646,61883.02344,60891.00195,60972.43311,61427.10828,61697.37549,61886.35767,61844.02466,62255.24762,58974.38668,57035.29551
B24021PM1_4000_4290,24021,FREDERICK,Upper Potomac,Potomac River Basin,Wastewater,4834.770996,7246.477191,6599.589007,4915.984084,6215.098342,7108.649123,6139.125918,8527.334902,7131.728945,6024.141055,11935.4765,15492.73482
B24021PM3_3040_3340,24021,FREDERICK,Upper Potomac,Potomac River Basin,Agriculture,26640.97583,19037.08717,17761.85608,17211.87699,16455.20459,16691.14602,15353.67224,14898.27851,13949.91623,13651.81782,16772.43768,16112.82541
B24021PM3_3040_3340,24021,FREDERICK,Upper Potomac,Potomac River Basin,Forest,18300.5039,16470.15271,16204.27893,16289.01373,16326.682,16357.81256,16319.81427,16118.11653,16254.67102,16097.77568,16411.64256,16549.88497
B24021PM3_3040_3340,24021,FREDERICK,Upper Potomac,Potomac River Basin,Non-Tidal Atm,101.7033005,55.96720886,55.96720886,55.96720886,55.96720886,55.96720886,55.96720886,55.96720886,55.96720886,55.96720886,55.96720812,55.96720763
B24021PM3_3040_3340,24021,FREDERICK,Upper Potomac,Potomac River Basin,Septic,1284.709961,1306.215942,1322.364014,1331.432007,1332.569946,1331.593018,1437.881958,1249.405029,1241.880981,1238.427979,1161.850828,1054.842037
B24021PM3_3040_3340,24021,FREDERICK,Upper Potomac,Potomac River Basin,Stormwater,5369.683945,4473.987041,4372.160907,4295.583005,4372.851882,4282.058416,3973.100098,4028.293091,4257.553101,4289.286011,4152.750121,4006.476263
B24021PM3_3040_3340,24021,FREDERICK,Upper Potomac,Potomac River Basin,Wastewater,286.3031006,172.9562378,254.1317444,286.4533539,362.7843475,335.8188324,343.7348492,385.2756512,8.81626913,275.595567,600.5330184,831.467201
B24021PM4_3340_3341,24021,FREDERICK,Upper Potomac,Potomac River Basin,Agriculture,91641.04334,65484.72022,61098.16594,59205.76301,56555.43099,57251.83955,52671.61973,51162.86814,48045.4297,47019.17136,57694.5012,55425.39138
B24021PM4_3340_3341,24021,FREDERICK,Upper Potomac,Potomac River Basin,Forest,116268.6817,101906.9849,99953.22608,100316.3555,100422.0044,100455.3472,100728.022,98806.8418,99493.95972,98458.08105,101226.3976,102075.1786
B24021PM4_3340_3341,24021,FREDERICK,Upper Potomac,Potomac River Basin,Non-Tidal Atm,733.8068848,403.8132019,403.8132019,403.8132019,403.8132019,403.8132019,403.8132019,403.8132019,403.8132019,403.8132019,403.8131889,403.8131802
B24021PM4_3340_3341,24021,FREDERICK,Upper Potomac,Potomac River Basin,Septic,7194.339844,9114.972656,9164.819336,9191.801758,9265.756836,9339.646484,9785.126953,9105.676758,9067.225586,9070.178711,8035.323511,7282.326294
B24021PM4_3340_3341,24021,FREDERICK,Upper Potomac,Potomac River Basin,Stormwater,32198.02136,31676.057,30976.86395,30722.98645,31020.23303,31143.27405,28651.64942,28978.91895,29452.35806,29615.26122,29706.76964,28860.04009
B24021PM4_3340_3341,24021,FREDERICK,Upper Potomac,Potomac River Basin,Wastewater,262.0932922,211.1077881,331.9766998,340.2865906,350.9125977,400.0544129,2539.397522,2440.62291,626.3468744,1243.321533,3853.380386,6200.982843
B24021PM4_3341_4040,24021,FREDERICK,Upper Potomac,Potomac River Basin,Agriculture,30227.38348,21599.71424,20153.31301,19528.88053,18681.33771,18938.27926,17420.6847,16903.81906,15827.72708,15489.70355,18710.11369,17747.9808
B24021PM4_3341_4040,24021,FREDERICK,Upper Potomac,Potomac River Basin,Forest,9350.786072,6193.158661,6015.546753,6014.718963,5989.499359,5983.097199,6336.955261,6336.852287,6428.939896,6398.44249,6084.062741,6129.740066
B24021PM4_3341_4040,24021,FREDERICK,Upper Potomac,Potomac River Basin,Non-Tidal Atm,2.259298086,1.243288994,1.243288994,1.243288994,1.243288994,1.243288994,1.243288994,1.243288994,1.243288994,1.243288994,1.243289129,1.243289219
B24021PM4_3341_4040,24021,FREDERICK,Upper Potomac,Potomac River Basin,Septic,3029.763916,5999.083984,6299.241211,6451.35498,6552.770996,6656.585938,5864.539063,5809.275879,5779.000977,5770.270996,5498.006307,4963.849704
B24021PM4_3341_4040,24021,FREDERICK,Upper Potomac,Potomac River Basin,Stormwater,17401.79175,22358.24939,22125.53564,21693.16565,22162.77614,22058.88471,20278.24121,20632.43213,20296.5293,20426.39404,20757.38547,19845.28536
B24021PM4_3341_4040,24021,FREDERICK,Upper Potomac,Potomac River Basin,Wastewater,129.0173035,78.05845642,89.24024963,77.9030838,65.40660858,39.34975052,31.21323967,19.07834053,0,0,91.38581157,92.81618619
B24021PM4_4040_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Agriculture,48002.88578,34301.68418,32004.23163,31012.69776,29622.6629,30074.8724,27664.71059,26844.27502,25135.42339,24598.32565,29181.89365,27300.335
B24021PM4_4040_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Forest,9287.519165,6769.239624,6619.522034,6613.857452,6622.707977,6609.62381,6511.381256,6656.90216,6724.459274,6668.539516,6688.218727,6734.016523
B24021PM4_4040_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Non-Tidal Atm,14.9861002,8.246829987,8.246829987,8.246829987,8.246829987,8.246829987,8.246829987,8.246829987,8.246829987,8.246829987,8.246830078,8.246830139
B24021PM4_4040_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Septic,3421.406982,5726.190918,5858.609863,5927.950195,6012.145996,6096.381836,5978.28418,5930.105957,5940.371094,6000.749023,4995.43949,4419.992575
