Land-River Segment,FIPS,County,Tributary Basin,Major Basin,Source Sector,"Total P, 1985 (lb.)","Total P, 2007 (lb.)","Total P, 2009 (lb.)","Total P, 2010 (lb.)","Total P, 2011 (lb.)","Total P, 2012 (lb.)","Total P, 2013 (lb.)","Total P, 2014 (lb.)","Total P, 2015 (lb.)","Total P, 2016 (lb.)","Total P Target, 2017 (lb.)",Total P Target 2025 (lb.)
F24043PU0_3611_3530,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Forest,0.01129827,0.023267584,0.023957846,0.024332254,0.025160597,0.025330857,0.002817479,0.025108719,0.02588553444366,0.04628104402218,0.0243291596,0.024576702
F24043PU0_3611_3530,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU0_3611_3530,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU0_3611_3530,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Stormwater,2.977994848,2.136114726,2.080878327,2.047560274,2.045496106,2.059774697,2.010138691,1.873853564,1.835729151964188,1.827783018350601,1.7861294256,1.589630158
F24043PU0_3611_3530,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24043PU0_3751_3752,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Agriculture,10.407550848,7.94648871,7.582976783,7.893750164,7.407747123,7.250195461,7.240827924,7.517292673,7.114261794835328,8.001137942075731,7.0072473692,6.62342776
F24043PU0_3751_3752,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Forest,0.35855937,0.395515436,0.402915236,0.414242191,0.420223715,0.427241565,0.430636061,0.397585435,0.404897667001933,0.455869201570749,0.4097223764,0.41426047
F24043PU0_3751_3752,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU0_3751_3752,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU0_3751_3752,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Stormwater,7.809743539,7.086497075,6.909663659,6.842645884,6.842364192,6.870945811,6.655701399,6.377022266,6.247693955898285,6.296483695507049,5.980125443,5.360433299
F24043PU0_3751_3752,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24043PU1_3030_3440,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU1_3030_3440,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Forest,0.110358359,0.103626791,0.102659453,0.104271131,0.104268832,0.104662285,0.104598163,0.100797384,0.101998744299635,0.105654676444828,0.1043119268,0.105413576
F24043PU1_3030_3440,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU1_3030_3440,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU1_3030_3440,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Stormwater,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU1_3030_3440,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24043PU1_3100_3690,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU1_3100_3690,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Forest,26.689223293000001,25.050603148,24.814443172000001,25.217134000000001,25.219267012,25.311678053000001,25.630923749000001,24.675233417000001,24.950784206390381,25.845203161239624,25.2180595546,25.487137143000002
F24043PU1_3100_3690,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0.06215287,0.06215287,0.06215287,0.06215287,0.06215287,0.06215287,0.06215287,0.06215287,0.062152869999409,0.062152869999409,0.0621528706,0.062152871
F24043PU1_3100_3690,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU1_3100_3690,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Stormwater,4.984433919,4.481540412,4.37645185,4.37706089,4.381491184,4.383862972,0,0,0,0,3.8372757814,3.477825069
F24043PU1_3100_3690,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24043PU2_3080_3640,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Agriculture,0.975912966,0.754943417,0.731863934,0.710186363,0.669530923,0.651744061,0.643467089,0.704438999,0.667920578271151,0.753852498717606,0.6445954886,0.586416525
F24043PU2_3080_3640,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Forest,1.917475611,1.805703915,1.789445635,1.818721942,1.81927403,1.827233307,1.748231948,1.750493235,1.77022192440927,1.833793178200722,1.8185015104,1.837872094
F24043PU2_3080_3640,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0.622649014,0.622649014,0.622649014,0.622649014,0.622649014,0.622649014,0.622649014,0.622649014,0.622649013996124,0.622649013996124,0.6226490194,0.622649023
F24043PU2_3080_3640,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU2_3080_3640,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Stormwater,0,0,0,0,0,0,1.015106881,0.035866581,0.03503816947341,0.03586658090353,0,0
F24043PU2_3080_3640,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24043PU2_3090_4050,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Agriculture,601.34172340999999,448.72219252000002,430.33430198000002,441.88334029999999,418.25756555999999,410.67840582999997,406.76256891999998,421.22039337000001,397.68830746412283,443.69175666570658,395.58825517400004,372.42422397000001
F24043PU2_3090_4050,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Forest,35.511783123000001,37.059420109000001,37.290135022999998,38.133427376999997,38.411626697000003,38.823983785999999,35.797015789,33.793157119999996,34.282765269279487,35.457107663154595,37.853632144999999,38.229296892999997
F24043PU2_3090_4050,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Non-Tidal Atm,6.911287785,6.911287785,6.911287785,6.911287785,6.911287785,6.911287785,6.911287785,6.911287785,6.911287784576415,6.911287784576415,6.9112878468,6.911287888
F24043PU2_3090_4050,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU2_3090_4050,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Stormwater,9.096689015000001,8.54528584,8.338588416,8.319196254,8.32839179,8.337711573,15.862952233,8.299932986,8.132330298423769,8.283059477806093,7.2944003718,6.598275009
F24043PU2_3090_4050,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24043PU2_4050_4180,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Agriculture,182.36454868000001,138.30734527999999,132.61222834,137.43006163999999,129.58432887000001,127.48369224,126.65582455000001,131.39293900000001,123.96762473881246,139.98401287198064,122.35335262000001,115.51410214000001
F24043PU2_4050_4180,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Forest,14.501047132,14.745737734,14.770192206999999,15.092728254000001,15.174772918,15.317502438,14.510977214,13.633648079,13.829899564385411,14.343965768814089,15.0130349704,15.174930145999999
F24043PU2_4050_4180,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Non-Tidal Atm,4.732019901,4.732019901,4.732019901,4.732019901,4.732019901,4.732019901,4.732019901,4.732019901,4.732019901275634,4.732019901275634,4.7320201068,4.732020244
F24043PU2_4050_4180,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU2_4050_4180,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Stormwater,4.706917585,3.925465316,3.832060322,3.82281582,3.820416495,3.832595601,6.002248168,3.854474411,3.777189716696739,3.84553237259388,3.3503924228,3.02928049
F24043PU2_4050_4180,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24043PU3_3390_3730,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Agriculture,8.451180206,6.371001891,6.10382418,6.358600479,5.952351811,5.943834824,5.821226223,6.129546161,5.795671965926886,6.480568870902061,5.6428016022,5.335453217
F24043PU3_3390_3730,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Forest,0.294570258,0.274631197,0.283666376,0.291643814,0.299380834,0.304564171,0.276017648,0.21651077,0.22292206576094,0.321833193302154,0.2882037878,0.291228729
F24043PU3_3390_3730,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Non-Tidal Atm,4.358541965,4.358541965,4.358541965,4.358541965,4.358541965,4.358541965,4.358541965,4.358541965,4.358541965484619,4.358541965484619,4.358541810199999,4.358541707
F24043PU3_3390_3730,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU3_3390_3730,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Stormwater,9.248268783,8.31595993,8.098200083,7.954197169,7.949171066,8.004210949000001,7.403058052,7.433674812,7.282157182693481,7.219440221786498,6.932654549,6.155624193
F24043PU3_3390_3730,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24043PU6_3440_3590,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Agriculture,11.635986826,8.865232364000001,8.431547545999999,8.731225696999999,8.245998330999999,8.152992192999999,8.062988518999999,8.337914589,7.865544695407153,8.897243343293669,7.745339062399999,7.28786674
F24043PU6_3440_3590,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Forest,19.075799827000001,17.980046985000001,17.820760250999999,18.115612263999999,18.120679016,18.194037796,17.994261439999999,17.262285106,17.458281338214874,18.099522769451138,18.1109942406,18.304483566999998
F24043PU6_3440_3590,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Non-Tidal Atm,13.69799042,13.69799042,13.69799042,13.69799042,13.69799042,13.69799042,13.69799042,13.69799042,13.697990417480471,13.697990417480471,13.697991764000001,13.697992660000001
F24043PU6_3440_3590,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU6_3440_3590,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Stormwater,0,0,0,0,0,0,0.804893107,0.811498791,0.7950100004673,0.775704473257065,0,0
F24043PU6_3440_3590,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24043PU6_3530_3440,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Agriculture,2.005801734,1.524602502,1.464151363,1.5275146,1.44704853,1.424735464,1.415923118,1.389338753,1.31265052780509,1.488566217944026,1.3535917798,1.279885391
F24043PU6_3530_3440,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Forest,2.21558848,2.075595782,2.060260378,2.094112001,2.097121581,2.106456429,2.018864006,1.930179751,1.953605759888887,2.081521965563297,2.0937228634,2.116031187
F24043PU6_3530_3440,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Non-Tidal Atm,1.867946982,1.867946982,1.867946982,1.867946982,1.867946982,1.867946982,1.867946982,1.867946982,1.867946982383728,1.867946982383728,1.867946682,1.867946482
F24043PU6_3530_3440,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU6_3530_3440,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Stormwater,5.10011348,4.8768899,4.748258874,4.660389066,4.655591011,4.689556956,4.805679083,4.828893065,4.729732036590575,4.691163063049316,4.0594974048,3.600323092
F24043PU6_3530_3440,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24043PU6_3590_3640,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Agriculture,38.739769492000001,29.358837889,28.016711772000001,29.061324331000002,27.409528179999999,26.978717181,26.824995938000001,27.800367683000001,26.245737418532379,29.606244463473555,25.7619540948,24.258782310000001
F24043PU6_3690_3610,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Non-Tidal Atm,1.432036042,1.432036042,1.432036042,1.432036042,1.432036042,1.432036042,1.432036042,1.432036042,1.43203604221344,1.43203604221344,1.4320361806,1.432036273
F24043PU6_3590_3640,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Forest,9.377209961,9.064722806000001,9.013677567,9.177253544999999,9.194775014999999,9.247446537,9.336868763,8.792821957999999,8.900609239935875,9.222494363784786,9.1608237912,9.258921274
F24043PU6_3590_3640,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0.809387326,0.809387326,0.809387326,0.809387326,0.809387326,0.809387326,0.809387326,0.809387326,0.80938732624054,0.80938732624054,0.8093873074,0.809387295
F24043PU6_3590_3640,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU6_3590_3640,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Stormwater,2.359353051,1.63148158,1.592773419,1.590801309,1.590644393,1.59366477,0,0,0,0,1.3933578816,1.26041419
F24043PU6_3590_3640,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24043PU6_3600_3602,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Agriculture,186.58879793,141.45391506000001,135.66086596,140.55781243999999,132.62551834999999,130.40075442,129.61845349999999,135.13522702,127.57193559408189,143.2255482971668,125.09337375999999,118.04837895999999
F24043PU6_3600_3602,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Forest,102.75257587999999,97.648907179999995,96.896190400999998,98.543090820000003,98.611937522999995,99.069221499999998,100.36124325,95.671278712000003,96.785567998886123,100.26847219467165,98.474606217200005,99.526883428000005
F24043PU6_3600_3602,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Non-Tidal Atm,17.43361092,17.43361092,17.43361092,17.43361092,17.43361092,17.43361092,17.43361092,17.43361092,17.433610916137695,17.433610916137695,17.433609269999998,17.433608169999999
F24043PU6_3600_3602,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU6_3600_3602,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Stormwater,19.753089009,17.782038097000001,17.358649878000001,17.844902928,18.474447971,18.045686366000002,0,0,0,0,15.475654246200001,14.220323824999999
F24043PU6_3600_3602,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24043PU6_3602_3730,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Agriculture,105.97483671000001,80.345534860000001,77.018500802000005,79.763649134999994,75.301063898999999,74.032794065999994,73.587725277000004,76.706386455000001,72.417622879147501,81.308118745684624,70.999744259600007,66.987239897999999
F24043PU6_3602_3730,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Forest,20.597629431000001,19.699742730000001,19.615200346000002,19.92442733,19.945260222000002,20.057799223,20.749809622000001,19.570093214,19.815633326768875,20.590399742126465,19.933378556800001,20.145497364000001
F24043PU6_3602_3730,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Non-Tidal Atm,14.880860330000001,14.880860330000001,14.880860330000001,14.880860330000001,14.880860330000001,14.880860330000001,14.880860330000001,14.880860330000001,14.880860328674316,14.880860328674316,14.880859988000001,14.88085976
F24043PU6_3602_3730,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU6_3602_3730,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Stormwater,10.007586778,8.712260841999999,8.474638224,11.115767717000001,11.872350932,11.879219770000001,4.898382068,4.180641056,4.096113085746765,4.045050144195556,8.8204195884,9.050940497999999
F24043PU6_3602_3730,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24043PU6_3610_3530,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Agriculture,39.665231351000003,30.105104742000002,28.9085754,29.91700539,28.215075866999999,27.760417777000001,27.552852934000001,28.737362772000001,27.102955516427755,30.457671899348494,26.642074828199998,25.131074447
F24043PU6_3610_3530,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Forest,46.020136596999997,43.434001803000001,43.066568846999999,43.783242702000003,43.806309460000001,43.990751977999999,42.465098619999999,42.129630593999998,42.613118350505822,44.285145044326782,43.767570289200002,44.234904583999999
F24043PU6_3610_3530,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Non-Tidal Atm,15.628089900000001,15.628089900000001,15.628089900000001,15.628089900000001,15.628089900000001,15.628089900000001,15.628089900000001,15.628089900000001,15.628089904785154,15.628089904785154,15.628092204000001,15.628093740000001
F24043PU6_3610_3530,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU6_3610_3530,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Stormwater,16.324080778999999,14.860124893,14.475001257000001,14.242497444,14.230198383999999,14.325965405,23.948910235,12.996972084999999,12.730422735214237,12.663348913192751,12.421685890800001,11.05280898
F24043PU6_3610_3530,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24043PU6_3640_3600,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Agriculture,203.23725654,154.09098233,147.29379541,152.66888159000001,109.76425603,108.65525551,107.34689259,132.19379377999999,137.917955070734,155.60306701064113,135.42141427600001,127.50649352000001
F24043PU6_3640_3600,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Forest,46.241099359000003,44.684478519000002,44.445308451000002,45.258952139999998,47.088835713000002,47.352932688999999,45.431981567000001,42.735794042000002,43.23339456319809,44.81036972999572,45.1712167998,45.655155698999998
F24043PU6_3640_3600,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Non-Tidal Atm,37.980461120000001,37.980461120000001,37.980461120000001,37.980461120000001,37.980461120000001,37.980461120000001,37.980461120000001,37.980461120000001,37.980461120605469,37.980461120605469,37.980458486000003,37.98045673
F24043PU6_3640_3600,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU6_3640_3600,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Stormwater,0.842945904,1.046962775,1.02096906,1.012868285,1.01899603,1.023081079,9.267535925000001,0.721035339,0.707200195640326,0.716664128005505,0.8839667436,0.792631866
F24043PU6_3640_3600,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24043PU6_3690_3610,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Agriculture,0.975912966,0.754943417,0.731863934,0.710186363,0.66929498,0.651744061,0.643467089,0.704438999,0.667920578271151,0.753852498717606,0.6445954886,0.586416525
F24043PU6_3690_3610,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Forest,12.430647258,11.673972905999999,11.564734696,11.752812565999999,11.753348409999999,11.797768827000001,11.532480238,11.347896351999999,11.474852710962296,11.886238038539888,11.752842400600001,11.878247537
F24043PU6_3690_3610,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU6_3690_3610,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Stormwater,1.077716232,0.968981624,0.946259618,0.946494222,0.951108098,0.947862327,4.580016136,1.012887001,0.990676581859589,1.014513969421387,0.8296812206,0.751962289
F24043PU6_3690_3610,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24043PU6_3730_3750,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Agriculture,141.73258006,107.4269405,102.99143795000001,106.74568945,100.67901417,99.060509565999993,98.42741049,102.62711389,96.905305147171021,108.76833650469783,94.984264356200001,89.646148627000002
F24043PU6_3730_3750,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Forest,49.178614142999997,46.449860811000001,46.153269649999999,46.863433127,46.892296794000004,47.092931984000003,47.8300786,45.322066020999998,45.868980884552002,47.772967576980598,46.902057611000004,47.401249585000002
F24043PU6_3730_3750,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Non-Tidal Atm,12.07894039,12.07894039,12.07894039,12.07894039,12.07894039,12.07894039,12.07894039,12.07894039,12.078940391540527,12.078940391540527,12.07894024,12.07894014
F24043PU6_3730_3750,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU6_3730_3750,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Stormwater,30.505377825,25.600167688999999,24.918853884000001,29.686215399000002,29.961678978999998,31.151560787000001,19.470030785999999,19.532814506000001,19.131260871887203,18.936957359313965,24.282616583399999,23.858458382999999
F24043PU6_3730_3750,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Wastewater,11358.908937,141.61889650000001,141.61889650000001,141.61889650000001,141.61889650000001,141.61889650000001,0,0,0,0,141.49101712000001,141.40576419999999
